ID,duration,wav,wav_format,wav_opts
noise-free-sound-0014_695,3.4159375,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0014.wav,wav,
noise-free-sound-0772_696,4.6535625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0772.wav,wav,
noise-free-sound-0766_697,0.026125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0766.wav,wav,
noise-free-sound-0000_698,17.65875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0000.wav,wav,
noise-free-sound-0028_699,19.6179375,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0028.wav,wav,
noise-free-sound-0799_700,5.6319375,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0799.wav,wav,
noise-free-sound-0570_701,6.373875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0570.wav,wav,
noise-free-sound-0216_702,38.4588125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0216.wav,wav,
noise-free-sound-0202_703,10.5521875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0202.wav,wav,
noise-free-sound-0564_704,0.1035625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0564.wav,wav,
noise-free-sound-0558_705,8.38575,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0558.wav,wav,
noise-free-sound-0404_706,19.040375,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0404.wav,wav,
noise-free-sound-0362_707,12.875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0362.wav,wav,
noise-free-sound-0376_708,5.0866875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0376.wav,wav,
noise-free-sound-0410_709,1.1808125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0410.wav,wav,
noise-free-sound-0438_710,7.52325,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0438.wav,wav,
noise-free-sound-0389_711,13.7295,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0389.wav,wav,
noise-free-sound-0160_712,34.325375,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0160.wav,wav,
noise-free-sound-0606_713,88.84,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0606.wav,wav,
noise-free-sound-0612_714,11.0498125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0612.wav,wav,
noise-free-sound-0174_715,9.109125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0174.wav,wav,
noise-free-sound-0148_716,2.214875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0148.wav,wav,
noise-free-sound-0809_717,25.1298125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0809.wav,wav,
noise-free-sound-0821_718,3.3436875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0821.wav,wav,
noise-free-sound-0835_719,5.0515625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0835.wav,wav,
noise-free-sound-0834_720,17.0666875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0834.wav,wav,
noise-free-sound-0820_721,18.450875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0820.wav,wav,
noise-free-sound-0808_722,1.6979375,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0808.wav,wav,
noise-free-sound-0149_723,1.7618125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0149.wav,wav,
noise-free-sound-0613_724,28.5518125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0613.wav,wav,
noise-free-sound-0175_725,4.7188125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0175.wav,wav,
noise-free-sound-0161_726,76.476,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0161.wav,wav,
noise-free-sound-0607_727,20.0098125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0607.wav,wav,
noise-free-sound-0388_728,4.382375,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0388.wav,wav,
noise-free-sound-0439_729,30.7875625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0439.wav,wav,
noise-free-sound-0377_730,8.986125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0377.wav,wav,
noise-free-sound-0411_731,2.3625625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0411.wav,wav,
noise-free-sound-0405_732,2.306875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0405.wav,wav,
noise-free-sound-0363_733,4.721875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0363.wav,wav,
noise-free-sound-0559_734,14.204625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0559.wav,wav,
noise-free-sound-0203_735,11.0944375,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0203.wav,wav,
noise-free-sound-0565_736,7.429375,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0565.wav,wav,
noise-free-sound-0571_737,7.1314375,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0571.wav,wav,
noise-free-sound-0217_738,4.8381875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0217.wav,wav,
noise-free-sound-0798_739,12.9706875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0798.wav,wav,
noise-free-sound-0029_740,8.90775,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0029.wav,wav,
noise-free-sound-0767_741,29.6385625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0767.wav,wav,
noise-free-sound-0001_742,40.5365,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0001.wav,wav,
noise-free-sound-0015_743,91.244875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0015.wav,wav,
noise-free-sound-0773_744,9.045375,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0773.wav,wav,
noise-free-sound-0039_745,3.4466875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0039.wav,wav,
noise-free-sound-0777_746,6.9224375,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0777.wav,wav,
noise-free-sound-0011_747,34.8501875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0011.wav,wav,
noise-free-sound-0005_748,21.1853125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0005.wav,wav,
noise-free-sound-0763_749,20.491625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0763.wav,wav,
noise-free-sound-0788_750,34.8718125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0788.wav,wav,
noise-free-sound-0549_751,5.832,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0549.wav,wav,
noise-free-sound-0213_752,5.7140625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0213.wav,wav,
noise-free-sound-0575_753,6.635125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0575.wav,wav,
noise-free-sound-0561_754,1.1755,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0561.wav,wav,
noise-free-sound-0207_755,7.0904375,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0207.wav,wav,
noise-free-sound-0429_756,24.0,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0429.wav,wav,
noise-free-sound-0367_757,1.044875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0367.wav,wav,
noise-free-sound-0401_758,10.3515625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0401.wav,wav,
noise-free-sound-0415_759,6.624,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0415.wav,wav,
noise-free-sound-0373_760,3.234625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0373.wav,wav,
noise-free-sound-0398_761,44.8800625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0398.wav,wav,
noise-free-sound-0159_762,5.216,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0159.wav,wav,
noise-free-sound-0603_763,7.3740625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0603.wav,wav,
noise-free-sound-0165_764,33.837375,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0165.wav,wav,
noise-free-sound-0171_765,4.6293125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0171.wav,wav,
noise-free-sound-0617_766,8.2026875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0617.wav,wav,
noise-free-sound-0824_767,33.12325,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0824.wav,wav,
noise-free-sound-0830_768,0.9581875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0830.wav,wav,
noise-free-sound-0818_769,57.678375,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0818.wav,wav,
noise-free-sound-0819_770,109.9043125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0819.wav,wav,
noise-free-sound-0831_771,11.441625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0831.wav,wav,
noise-free-sound-0825_772,2.6735625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0825.wav,wav,
noise-free-sound-0170_773,5.2906875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0170.wav,wav,
noise-free-sound-0616_774,22.6481875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0616.wav,wav,
noise-free-sound-0602_775,4.125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0602.wav,wav,
noise-free-sound-0164_776,24.96,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0164.wav,wav,
noise-free-sound-0158_777,64.884,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0158.wav,wav,
noise-free-sound-0399_778,16.9025,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0399.wav,wav,
noise-free-sound-0414_779,28.3785,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0414.wav,wav,
noise-free-sound-0372_780,22.88875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0372.wav,wav,
noise-free-sound-0366_781,4.049,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0366.wav,wav,
noise-free-sound-0400_782,14.86075,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0400.wav,wav,
noise-free-sound-0428_783,18.622375,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0428.wav,wav,
noise-free-sound-0560_784,269.544,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0560.wav,wav,
noise-free-sound-0206_785,2.3356875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0206.wav,wav,
noise-free-sound-0212_786,9.5511875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0212.wav,wav,
noise-free-sound-0574_787,20.8456875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0574.wav,wav,
noise-free-sound-0548_788,8.2024375,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0548.wav,wav,
noise-free-sound-0789_789,8.8515,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0789.wav,wav,
noise-free-sound-0004_790,2.9865,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0004.wav,wav,
noise-free-sound-0762_791,12.8,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0762.wav,wav,
noise-free-sound-0776_792,15.661875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0776.wav,wav,
noise-free-sound-0010_793,8.2415625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0010.wav,wav,
noise-free-sound-0038_794,0.9133125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0038.wav,wav,
noise-free-sound-0748_795,5.64,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0748.wav,wav,
noise-free-sound-0760_796,0.6233125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0760.wav,wav,
noise-free-sound-0006_797,7.7701875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0006.wav,wav,
noise-free-sound-0012_798,32.15625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0012.wav,wav,
noise-free-sound-0774_799,3.1471875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0774.wav,wav,
noise-free-sound-0238_800,13.944,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0238.wav,wav,
noise-free-sound-0204_801,6.381375,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0204.wav,wav,
noise-free-sound-0562_802,9.0645,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0562.wav,wav,
noise-free-sound-0576_803,3.732625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0576.wav,wav,
noise-free-sound-0210_804,5.6723125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0210.wav,wav,
noise-free-sound-0589_805,2.2465,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0589.wav,wav,
noise-free-sound-0358_806,21.24625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0358.wav,wav,
noise-free-sound-0370_807,72.2546875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0370.wav,wav,
noise-free-sound-0416_808,14.9700625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0416.wav,wav,
noise-free-sound-0402_809,29.6705625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0402.wav,wav,
noise-free-sound-0364_810,11.8400625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0364.wav,wav,
noise-free-sound-0628_811,29.0220625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0628.wav,wav,
noise-free-sound-0614_812,30.0,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0614.wav,wav,
noise-free-sound-0172_813,49.5543125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0172.wav,wav,
noise-free-sound-0166_814,0.768,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0166.wav,wav,
noise-free-sound-0600_815,45.395,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0600.wav,wav,
noise-free-sound-0833_816,4.97375,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0833.wav,wav,
noise-free-sound-0199_817,6.25625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0199.wav,wav,
noise-free-sound-0827_818,0.548,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0827.wav,wav,
noise-free-sound-0198_819,9.134125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0198.wav,wav,
noise-free-sound-0826_820,11.18175,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0826.wav,wav,
noise-free-sound-0832_821,14.9420625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0832.wav,wav,
noise-free-sound-0167_822,2.005375,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0167.wav,wav,
noise-free-sound-0601_823,4.239875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0601.wav,wav,
noise-free-sound-0615_824,10.082875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0615.wav,wav,
noise-free-sound-0173_825,106.802,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0173.wav,wav,
noise-free-sound-0629_826,3.5,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0629.wav,wav,
noise-free-sound-0403_827,13.009,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0403.wav,wav,
noise-free-sound-0365_828,10.057125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0365.wav,wav,
noise-free-sound-0371_829,21.28,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0371.wav,wav,
noise-free-sound-0417_830,10.1516875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0417.wav,wav,
noise-free-sound-0359_831,18.3078125,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0359.wav,wav,
noise-free-sound-0588_832,5.8026875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0588.wav,wav,
noise-free-sound-0577_833,13.4530625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0577.wav,wav,
noise-free-sound-0211_834,6.2145625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0211.wav,wav,
noise-free-sound-0205_835,14.389375,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0205.wav,wav,
noise-free-sound-0563_836,24.331875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0563.wav,wav,
noise-free-sound-0239_837,37.50525,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0239.wav,wav,
noise-free-sound-0013_838,1.5445,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0013.wav,wav,
noise-free-sound-0775_839,29.5101875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0775.wav,wav,
noise-free-sound-0761_840,32.3990625,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0761.wav,wav,
noise-free-sound-0007_841,16.613875,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0007.wav,wav,
noise-free-sound-0749_842,1.0,/tmp/mini_librispeech/noise/pointsource_noises/noise-free-sound-0749.wav,wav,
